name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""Hot & Cold Clarity Drop Tumbler 15oz""","""1624-87-Lime""","""1624-87-Black""","""Part of our Clarity trend collection. Some like it hot & some like it cold with this lid you can have both. Double-wall acrylic construction with thumb-slide, push-on lid. Polypropylene straw with stopper for cold beverages. BPA Free. Leed's Exclusive. 15oz.""","{""material"":""SAN Plastic"",""size"":""5.75\"" H x 3.55\"" D x 15 oz. straw: 9.05 (in)"",""packaging"":""Individual polybag"",""color"":""Lime""}","[""Drinkware""]",,"[48,150,300,450,600]","[""8.18"",""7.87"",""7.53"",""7.2"",""6.5""]",,"[3.9,3.9,3.9,3.9,3.9]","""http://media.pcna.com/ms/?/leeds/large/1624-87LM_D-1/en"""
"""Hot & Cold Clarity Drop Tumbler 15oz""","""1624-87-Red""","""1624-87-Black""","""Part of our Clarity trend collection. Some like it hot & some like it cold with this lid you can have both. Double-wall acrylic construction with thumb-slide, push-on lid. Polypropylene straw with stopper for cold beverages. BPA Free. Leed's Exclusive. 15oz.""","{""material"":""SAN Plastic"",""size"":""5.75\"" H x 3.55\"" D x 15 oz. straw: 9.05 (in)"",""packaging"":""Individual polybag"",""color"":""Red""}","[""Drinkware""]",,"[48,150,300,450,600]","[""8.18"",""7.87"",""7.53"",""7.2"",""6.5""]",,"[3.9,3.9,3.9,3.9,3.9]","""http://media.pcna.com/ms/?/leeds/large/1624-87RD_D/en"""
"""Hot & Cold Clarity Drop Tumbler 15oz""","""1624-87-Royal""","""1624-87-Black""","""Part of our Clarity trend collection. Some like it hot & some like it cold with this lid you can have both. Double-wall acrylic construction with thumb-slide, push-on lid. Polypropylene straw with stopper for cold beverages. BPA Free. Leed's Exclusive. 15oz.""","{""material"":""SAN Plastic"",""size"":""5.75\"" H x 3.55\"" D x 15 oz. straw: 9.05 (in)"",""packaging"":""Individual polybag"",""color"":""Royal""}","[""Drinkware""]",,"[48,150,300,450,600]","[""8.18"",""7.87"",""7.53"",""7.2"",""6.5""]",,"[3.9,3.9,3.9,3.9,3.9]",
"""Growl Vacuum Keg Growler 64oz""","""1624-88-Silver""","""1624-88-Silver""","""Ready for the party? Don't forget to take this mini keg growler with you. Double-wall stainless steel construction with vacuum insulation. Keeps beer at ice cold temperatures for over 24 hours. Easy pouring spout design for better serving in the crowds. Safe, screw-on lid. Comfortable carrying handles. Leed's Exclusive. 64oz.""","{""material"":""Stainless Steel"",""size"":""9.25\"" H x 5.25\"" D x 64 oz."",""packaging"":""Individual polybag"",""color"":""Silver""}","[""Drinkware""]",,"[12,50,100,150,200]","[""65.63"",""63.05"",""60.43"",""57.83"",""52.1""]",,"[31.259999999999998,31.259999999999998,31.259999999999998,31.259999999999998,31.259999999999998]","""http://media.pcna.com/ms/?/leeds/large/1624-88SL_D-1/en"""
"""Hugo Copper Vacuum Insulated Tumbler 20oz""","""1624-89-Black""","""1624-89-Black""","""Do not miss the most trendy tumbler of the year.  Durable, double-wall stainless steel vacuum construction with copper insulation, which allows your cold beverage to stay cold for 24 hours and at least 6 hours for hot beverages. The construction also prevents condensation on the outside of the tumbler. Easy sipping, push-on lid. Wide opening for comfortable filling and pouring. Design features the spinning, geometric bottom. Leed's Exclusive. 20oz.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""7\"" H x 3.75\"" D x 20 oz."",""packaging"":""Individual polybag"",""color"":""Black""}","[""Drinkware""]",,"[24,100,150,250,400]","[""23.72"",""22.77"",""21.83"",""20.88"",""18.82""]",,"[11.292,11.292,11.292,11.292,11.292]",
"""Hugo Copper Vacuum Insulated Tumbler 20oz""","""1624-89-Silver""","""1624-89-Black""","""Do not miss the most trendy tumbler of the year.  Durable, double-wall stainless steel vacuum construction with copper insulation, which allows your cold beverage to stay cold for 24 hours and at least 6 hours for hot beverages. The construction also prevents condensation on the outside of the tumbler. Easy sipping, push-on lid. Wide opening for comfortable filling and pouring. Design features the spinning, geometric bottom. Leed's Exclusive. 20oz.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""7\"" H x 3.75\"" D x 20 oz."",""packaging"":""Individual polybag"",""color"":""Silver""}","[""Drinkware""]",,"[24,100,150,250,400]","[""23.72"",""22.77"",""21.83"",""20.88"",""18.82""]",,"[11.292,11.292,11.292,11.292,11.292]","""http://media.pcna.com/ms/?/leeds/large/1624-89SL_D-1/en"""
"""Beacon Tumbler 15oz""","""1624-90-Lime""","""1624-90-Lime""","""Start your day with this coffee-to-go tumbler. Special designed screw-on lid with push-button allows you to simply press and pop to sip. Including safe lock to ensure spill resistant feature. Double wall construction with durable stainless steel outer and plastic liner. Foam insulation. Tiny tapered body fits most standard car cup holders. Leed's Exclusive. 15oz.""","{""material"":""Stainless Steel with Plastic Liner"",""size"":""9.25\"" H x 3.25\"" D x 15 oz."",""packaging"":""Individual polybag"",""color"":""Lime""}","[""Drinkware""]",,"[48,150,300,450,600]","[""12.7"",""12.22"",""11.7"",""11.2"",""10.08""]",,"[6.048,6.048,6.048,6.048,6.048]","""http://media.pcna.com/ms/?/leeds/large/1624-90LM_D/en"""
"""Beacon Tumbler 15oz""","""1624-90-Royal""","""1624-90-Lime""","""Start your day with this coffee-to-go tumbler. Special designed screw-on lid with push-button allows you to simply press and pop to sip. Including safe lock to ensure spill resistant feature. Double wall construction with durable stainless steel outer and plastic liner. Foam insulation. Tiny tapered body fits most standard car cup holders. Leed's Exclusive. 15oz.""","{""material"":""Stainless Steel with Plastic Liner"",""size"":""9.25\"" H x 3.25\"" D x 15 oz."",""packaging"":""Individual polybag"",""color"":""Royal""}","[""Drinkware""]",,"[48,150,300,450,600]","[""12.7"",""12.22"",""11.7"",""11.2"",""10.08""]",,"[6.048,6.048,6.048,6.048,6.048]",
"""Beacon Tumbler 15oz""","""1624-90-Silver""","""1624-90-Lime""","""Start your day with this coffee-to-go tumbler. Special designed screw-on lid with push-button allows you to simply press and pop to sip. Including safe lock to ensure spill resistant feature. Double wall construction with durable stainless steel outer and plastic liner. Foam insulation. Tiny tapered body fits most standard car cup holders. Leed's Exclusive. 15oz.""","{""material"":""Stainless Steel with Plastic Liner"",""size"":""9.25\"" H x 3.25\"" D x 15 oz."",""packaging"":""Individual polybag"",""color"":""Silver""}","[""Drinkware""]",,"[48,150,300,450,600]","[""12.7"",""12.22"",""11.7"",""11.2"",""10.08""]",,"[6.048,6.048,6.048,6.048,6.048]","""http://media.pcna.com/ms/?/leeds/large/1624-90SL_D/en"""
"""Hover Glass Bottle 20oz""","""1624-91-Black""","""1624-91-Black""","""Single-wall clear glass bottle, wrapped with protective silicone sleeve. Screw-on lid with carabiner hook. Dual opening construction for easy cleaning and ice cubes. Non-slip. Not for hot beverage. BPA Free. Leed's Exclusive. 20oz.""","{""material"":""Glass"",""size"":""11.25\"" H x 3\"" D x 20 oz."",""packaging"":""1-piece natrual gift box"",""color"":""Black""}","[""Drinkware""]",,"[48,150,300,450,600]","[""15.67"",""15.05"",""14.43"",""13.82"",""12.43""]",,"[7.457999999999999,7.457999999999999,7.457999999999999,7.457999999999999,7.457999999999999]","""http://media.pcna.com/ms/?/leeds/large/1624-91BK_D/en"""
"""Hover Glass Bottle 20oz""","""1624-91-Lime""","""1624-91-Black""","""Single-wall clear glass bottle, wrapped with protective silicone sleeve. Screw-on lid with carabiner hook. Dual opening construction for easy cleaning and ice cubes. Non-slip. Not for hot beverage. BPA Free. Leed's Exclusive. 20oz.""","{""material"":""Glass"",""size"":""11.25\"" H x 3\"" D x 20 oz."",""packaging"":""1-piece natrual gift box"",""color"":""Lime""}","[""Drinkware""]",,"[48,150,300,450,600]","[""15.67"",""15.05"",""14.43"",""13.82"",""12.43""]",,"[7.457999999999999,7.457999999999999,7.457999999999999,7.457999999999999,7.457999999999999]","""http://media.pcna.com/ms/?/leeds/large/1624-91LM_D-1/en"""
"""Hover Glass Bottle 20oz""","""1624-91-Royal""","""1624-91-Black""","""Single-wall clear glass bottle, wrapped with protective silicone sleeve. Screw-on lid with carabiner hook. Dual opening construction for easy cleaning and ice cubes. Non-slip. Not for hot beverage. BPA Free. Leed's Exclusive. 20oz.""","{""material"":""Glass"",""size"":""11.25\"" H x 3\"" D x 20 oz."",""packaging"":""1-piece natrual gift box"",""color"":""Royal""}","[""Drinkware""]",,"[48,150,300,450,600]","[""15.67"",""15.05"",""14.43"",""13.82"",""12.43""]",,"[7.457999999999999,7.457999999999999,7.457999999999999,7.457999999999999,7.457999999999999]",
"""Grotto Ceramic Mug 16oz""","""1624-92-Black""","""1624-92-Black""","""A must-have ceramic tumbler. Matte finish body and natural wooden handle are combined by the black coated stainless steel band. Push-on, slide lock lid included. Up to 3 logo decoration spots are available.  Leed's Exclusive. 16 oz.""","{""material"":""Ceramic"",""size"":""6.5\"" H x 5\"" D"",""packaging"":""1-piece natrual gift box"",""color"":""Black""}","[""Drinkware""]",,"[48,150,300,450,600]","[""17.87"",""17.15"",""16.45"",""15.73"",""14.18""]",,"[8.508,8.508,8.508,8.508,8.508]","""http://media.pcna.com/ms/?/leeds/large/1624-92BK_D/en"""
"""Grotto Ceramic Mug 16oz""","""1624-92-White""","""1624-92-Black""","""A must-have ceramic tumbler. Matte finish body and natural wooden handle are combined by the black coated stainless steel band. Push-on, slide lock lid included. Up to 3 logo decoration spots are available.  Leed's Exclusive. 16 oz.""","{""material"":""Ceramic"",""size"":""6.5\"" H x 5\"" D"",""packaging"":""1-piece natrual gift box"",""color"":""White""}","[""Drinkware""]",,"[48,150,300,450,600]","[""17.87"",""17.15"",""16.45"",""15.73"",""14.18""]",,"[8.508,8.508,8.508,8.508,8.508]","""http://media.pcna.com/ms/?/leeds/large/1624-92WH_D/en"""
"""Geometric Glass Bottle 20oz""","""1624-93-Gray""","""1624-93-Gray""","""Single-wall, clear glass bottle. Design features an intricate geometric cut. Screw-on lid with silicone strap, color matching silicone base. Non-slip. Not for hot beverage. BPA Free. Leed's Exclusive. 20oz.""","{""material"":""Glass"",""size"":""9.5\"" H x 3\"" D"",""packaging"":""1-piece natrual gift box"",""color"":""Gray""}","[""Drinkware""]",,"[48,150,300,450,600]","[""16.18"",""15.53"",""14.9"",""14.25"",""12.83""]",,"[7.6979999999999995,7.6979999999999995,7.6979999999999995,7.6979999999999995,7.6979999999999995]","""http://media.pcna.com/ms/?/leeds/large/1624-93GY_D/en"""
"""Geometric Glass Bottle 20oz""","""1624-93-Royal""","""1624-93-Gray""","""Single-wall, clear glass bottle. Design features an intricate geometric cut. Screw-on lid with silicone strap, color matching silicone base. Non-slip. Not for hot beverage. BPA Free. Leed's Exclusive. 20oz.""","{""material"":""Glass"",""size"":""9.5\"" H x 3\"" D"",""packaging"":""1-piece natrual gift box"",""color"":""Royal""}","[""Drinkware""]",,"[48,150,300,450,600]","[""16.18"",""15.53"",""14.9"",""14.25"",""12.83""]",,"[7.6979999999999995,7.6979999999999995,7.6979999999999995,7.6979999999999995,7.6979999999999995]",
"""Geometric Glass Bottle 20oz""","""1624-93-Turquoise""","""1624-93-Gray""","""Single-wall, clear glass bottle. Design features an intricate geometric cut. Screw-on lid with silicone strap, color matching silicone base. Non-slip. Not for hot beverage. BPA Free. Leed's Exclusive. 20oz.""","{""material"":""Glass"",""size"":""9.5\"" H x 3\"" D"",""packaging"":""1-piece natrual gift box"",""color"":""Turquoise""}","[""Drinkware""]",,"[48,150,300,450,600]","[""16.18"",""15.53"",""14.9"",""14.25"",""12.83""]",,"[7.6979999999999995,7.6979999999999995,7.6979999999999995,7.6979999999999995,7.6979999999999995]","""http://media.pcna.com/ms/?/leeds/large/1624-93TQ_D-1/en"""
"""Slash Iridescent Vacuum Tumbler 16oz""","""1624-94-Iridescent""","""1624-94-Iridescent""","""With the intricate cut body plus the iridescent finish, your next promotion will be sure to stand out. Double-wall stainless steel construction with vacuum insulation. Screw-on lid with water sealing flap. Keeps drinks hot for 5 hours and cold for 15 hours. Fits most standard car cup holders. Leed's Exclusive. 16oz.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""8.25\"" H x 2.75\"" D x 16 oz."",""packaging"":""Individual polybag"",""color"":""Iridescent""}","[""Drinkware""]",,"[48,150,300,450,600]","[""26.4"",""25.33"",""24.3"",""23.25"",""20.95""]",,"[12.569999999999999,12.569999999999999,12.569999999999999,12.569999999999999,12.569999999999999]","""http://media.pcna.com/ms/?/leeds/large/1624-94IR_D-1/en"""
"""Hot & Cold Arryn Tumbler 20oz""","""1624-95-Copper""","""1624-95-Copper""","""Some like it hot & some like it cold, with this innovative twist lid you can have both. Dual wall stainless steel construction, color matching polypropylene straw with stopper for cold beverages. Fits most standard car cup holders. Leed's Exclusive. 20oz.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""7\"" H x 4.25\"" D x 20 oz. straw: 9\"""",""packaging"":""Individual polybag"",""color"":""Copper""}","[""Drinkware""]",,"[48,150,300,450,600]","[""13.3"",""12.77"",""12.23"",""11.7"",""10.55""]",,"[6.33,6.33,6.33,6.33,6.33]","""http://media.pcna.com/ms/?/leeds/large/1624-95COP_D/en"""
"""Hot & Cold Arryn Tumbler 20oz""","""1624-95-Graphite""","""1624-95-Copper""","""Some like it hot & some like it cold, with this innovative twist lid you can have both. Dual wall stainless steel construction, color matching polypropylene straw with stopper for cold beverages. Fits most standard car cup holders. Leed's Exclusive. 20oz.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""7\"" H x 4.25\"" D x 20 oz. straw: 9\"""",""packaging"":""Individual polybag"",""color"":""Graphite""}","[""Drinkware""]",,"[48,150,300,450,600]","[""13.3"",""12.77"",""12.23"",""11.7"",""10.55""]",,"[6.33,6.33,6.33,6.33,6.33]","""http://media.pcna.com/ms/?/leeds/large/1624-95GA_D/en"""
"""Hot & Cold Arryn Tumbler 20oz""","""1624-95-Lime""","""1624-95-Copper""","""Some like it hot & some like it cold, with this innovative twist lid you can have both. Dual wall stainless steel construction, color matching polypropylene straw with stopper for cold beverages. Fits most standard car cup holders. Leed's Exclusive. 20oz.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""7\"" H x 4.25\"" D x 20 oz. straw: 9\"""",""packaging"":""Individual polybag"",""color"":""Lime""}","[""Drinkware""]",,"[48,150,300,450,600]","[""13.3"",""12.77"",""12.23"",""11.7"",""10.55""]",,"[6.33,6.33,6.33,6.33,6.33]","""http://media.pcna.com/ms/?/leeds/large/1624-95LM_D-1/en"""
"""Hot & Cold Arryn Tumbler 20oz""","""1624-95-Red""","""1624-95-Copper""","""Some like it hot & some like it cold, with this innovative twist lid you can have both. Dual wall stainless steel construction, color matching polypropylene straw with stopper for cold beverages. Fits most standard car cup holders. Leed's Exclusive. 20oz.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""7\"" H x 4.25\"" D x 20 oz. straw: 9\"""",""packaging"":""Individual polybag"",""color"":""Red""}","[""Drinkware""]",,"[48,150,300,450,600]","[""13.3"",""12.77"",""12.23"",""11.7"",""10.55""]",,"[6.33,6.33,6.33,6.33,6.33]","""http://media.pcna.com/ms/?/leeds/large/1624-95RD_D/en"""
"""Hot & Cold Arryn Tumbler 20oz""","""1624-95-Royal""","""1624-95-Copper""","""Some like it hot & some like it cold, with this innovative twist lid you can have both. Dual wall stainless steel construction, color matching polypropylene straw with stopper for cold beverages. Fits most standard car cup holders. Leed's Exclusive. 20oz.""","{""material"":""Stainless Steel with Stainless Steel liner"",""size"":""7\"" H x 4.25\"" D x 20 oz. straw: 9\"""",""packaging"":""Individual polybag"",""color"":""Royal""}","[""Drinkware""]",,"[48,150,300,450,600]","[""13.3"",""12.77"",""12.23"",""11.7"",""10.55""]",,"[6.33,6.33,6.33,6.33,6.33]",
"""Enamel Ceramic Mug 17oz""","""1624-96-Navy""","""1624-96-Navy""","""Enjoy the country ambiance while drinking your tea or coffee with this classic enamel-look ceramic cup. 17 oz.""","{""material"":""Ceramic"",""size"":""3.75\"" H x 4.25\"" D x 17 oz."",""packaging"":""1-piece natrual gift box"",""color"":""Navy""}","[""Drinkware""]",,"[48,150,300,450,600]","[""10.75"",""10.33"",""9.92"",""9.47"",""8.53""]",,"[5.117999999999999,5.117999999999999,5.117999999999999,5.117999999999999,5.117999999999999]",
"""Enamel Ceramic Mug 17oz""","""1624-96-Red""","""1624-96-Navy""","""Enjoy the country ambiance while drinking your tea or coffee with this classic enamel-look ceramic cup. 17 oz.""","{""material"":""Ceramic"",""size"":""3.75\"" H x 4.25\"" D x 17 oz."",""packaging"":""1-piece natrual gift box"",""color"":""Red""}","[""Drinkware""]",,"[48,150,300,450,600]","[""10.75"",""10.33"",""9.92"",""9.47"",""8.53""]",,"[5.117999999999999,5.117999999999999,5.117999999999999,5.117999999999999,5.117999999999999]","""http://media.pcna.com/ms/?/leeds/large/1624-96RD_D-1/en"""
"""Enamel Ceramic Mug 17oz""","""1624-96-White""","""1624-96-Navy""","""Enjoy the country ambiance while drinking your tea or coffee with this classic enamel-look ceramic cup. 17 oz.""","{""material"":""Ceramic"",""size"":""3.75\"" H x 4.25\"" D x 17 oz."",""packaging"":""1-piece natrual gift box"",""color"":""White""}","[""Drinkware""]",,"[48,150,300,450,600]","[""10.75"",""10.33"",""9.92"",""9.47"",""8.53""]",,"[5.117999999999999,5.117999999999999,5.117999999999999,5.117999999999999,5.117999999999999]","""http://media.pcna.com/ms/?/leeds/large/1624-96WH_D-1/en"""
